%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1582326882523642710,10,1582326882259791872,husky4/map,,-0.763287002809,0.0334823730222,-0.350566959975,-0.0230483988834,0.0026155789694,0.0482543616569,0.998565720034,0.015367291557,-2.21190046546e-05,-0.0143720516436,0.000175494053172,-1.76380836514e-05,-6.78502785797e-05,-2.21190046546e-05,0.00100003405307,2.21263329932e-05,-2.70179926645e-07,2.71545164122e-08,1.04458145209e-07,-0.0143720516436,2.21263329932e-05,0.0153768133072,-0.00017555219683,1.76439273976e-05,6.78727583351e-05,0.000175494053172,-2.70179926645e-07,-0.00017555219683,0.00100214363038,-2.15446229227e-07,-8.28779756401e-07,-1.76380836514e-05,2.71545164122e-08,1.76439273976e-05,-2.15446229227e-07,0.00100002165349,8.3296763667e-08,-6.78502785797e-05,1.04458145209e-07,6.78727583351e-05,-8.28779756401e-07,8.3296763667e-08,0.00100032042646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882614126015,11,1582326882360901120,husky4/map,,-0.822378602173,0.0306244156126,-0.383093688014,-0.0277223305512,0.00364297067444,0.0590659718769,0.997862449883,3.109019243,0.000326187964722,-3.10794662053,-0.00244785252278,0.000290410003197,0.000951999707148,0.000326187964723,0.00100003423357,-0.000326180342962,-2.56903181711e-07,3.04786555267e-08,9.99127812965e-08,-3.10794662053,-0.000326180342962,3.10887399975,0.00244779532587,-0.00029040321743,-0.000951977462571,-0.00244785252279,-2.56903181712e-07,0.00244779532587,0.00100192791019,-2.28724728963e-07,-7.49787791721e-07,0.000290410003201,3.04786555271e-08,-0.000290403217434,-2.28724728966e-07,0.0010000271356,8.89538372784e-08,0.000951999707148,9.99127812964e-08,-0.000951977462571,-7.4978779172e-07,8.89538372771e-08,0.00100029160162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882734793803,12,1582326882461352960,husky4/map,,-0.892858884626,0.0355967014686,-0.412262384125,-0.0322267995597,0.00209092653408,0.0720531161887,0.996877856922,0.065210440438,5.538305706e-05,-0.064196968074,-0.00040266774913,5.10912453294e-05,0.000154049548699,5.538305706e-05,0.00100004776923,-5.53714368203e-05,-3.47310667457e-07,4.40674341438e-08,1.32871459648e-07,-0.064196968074,-5.53714368203e-05,0.0651834985367,0.000402583263079,-5.10805255796e-05,-0.000154017226672,-0.00040266774913,-3.47310667457e-07,0.000402583263079,0.00100252515502,-3.2039644358e-07,-9.66054501511e-07,5.10912453294e-05,4.40674341438e-08,-5.10805255796e-05,-3.2039644358e-07,0.00100004065251,1.22574821661e-07,0.000154049548699,1.32871459648e-07,-0.000154017226672,-9.66054501511e-07,1.22574821661e-07,0.00100036958574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882845432186,13,1582326882562397952,husky4/map,,-0.942264605264,0.038090320324,-0.446810461644,-0.0407206041609,0.0016380529718,0.0876653359481,0.995316031178,0.0219298200038,3.47900594565e-05,-0.020920523563,-0.000234184431677,3.83067159298e-05,8.84347508834e-05,3.47900594565e-05,0.00100005782889,-3.4774606685e-05,-3.89267098348e-07,6.36743614871e-08,1.46998409002e-07,-0.020920523563,-3.4774606685e-05,0.0219112312515,0.000234080413501,-3.82897011578e-05,-8.839547064e-05,-0.000234184431677,-3.89267098348e-07,0.000234080413501,0.00100262029717,-4.28615081152e-07,-9.89499282476e-07,3.83067159298e-05,6.36743614871e-08,-3.82897011578e-05,-4.28615081152e-07,0.00100007011071,1.61857334645e-07,8.84347508834e-05,1.46998409002e-07,-8.839547064e-05,-9.89499282476e-07,1.61857334645e-07,0.00100037366328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882977094965,14,1582326882663063040,husky4/map,,-1.00286859559,0.0380384570755,-0.474691666141,-0.047530805921,0.00249671120876,0.101733286359,0.993672478945,0.00325052212304,-1.52475284309e-06,-0.00225091712856,1.00339346813e-05,-1.30046252459e-06,-3.89474511055e-06,-1.52475284309e-06,0.00100000103304,1.52502046356e-06,-6.79809821731e-09,8.81077289312e-10,2.63873152795e-09,-0.00225091712856,1.52502046356e-06,0.00325131220342,-1.00356958102e-05,1.30069077824e-06,3.89542870562e-06,1.00339346813e-05,-6.79809821729e-09,-1.00356958102e-05,0.00100004473622,-5.79810164659e-09,-1.73646895712e-08,-1.30046252459e-06,8.81077289313e-10,1.30069077824e-06,-5.79810164658e-09,0.00100000075147,2.25057554747e-09,-3.89474511055e-06,2.63873152795e-09,3.89542870562e-06,-1.73646895712e-08,2.2505755475e-09,0.00100000674023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883078361417,15,1582326882763919872,husky4/map,,-1.06282732258,0.0369152391744,-0.504586254626,-0.0533699706314,0.00131066612333,0.11651285427,0.991753371865,0.00505758720762,2.20650522294e-06,-0.0040570135247,-1.40001849001e-05,1.926123481e-06,4.26523163491e-06,2.20650522294e-06,0.00100000119989,-2.20619325569e-06,-7.61326362771e-09,1.04742086945e-09,2.31942171491e-09,-0.0040570135247,-2.20619325569e-06,0.00505643992289,1.39982054806e-05,-1.92585115558e-06,-4.26462859413e-06,-1.40001849001e-05,-7.61326362773e-09,1.39982054806e-05,0.00100004830584,-6.64584234289e-09,-1.4716635398e-08,1.926123481e-06,1.04742086945e-09,-1.92585115558e-06,-6.6458423429e-09,0.00100000091432,2.02469161689e-09,4.26523163491e-06,2.31942171491e-09,-4.26462859413e-06,-1.4716635398e-08,2.02469161684e-09,0.0010000044835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883180485977,16,1582326882864828928,husky4/map,,-1.12494285647,0.033853062056,-0.534197358535,-0.0590112470007,0.00103020982752,0.130829251201,0.989646600959,0.0439728292016,-1.07222769526e-05,-0.0429756285226,6.6930353062e-05,-7.4272720462e-06,-2.04076658685e-05,-1.07222769526e-05,0.00100000267535,1.07229754194e-05,-1.66999891652e-08,1.85320048414e-09,5.09197670861e-09,-0.0429756285226,1.07229754194e-05,0.043978428026,-6.69347130157e-05,7.42775587096e-06,2.04089952576e-05,6.69303530619e-05,-1.66999891652e-08,-6.69347130157e-05,0.00100010424429,-1.15680058673e-08,-3.17850210733e-08,-7.42727204621e-06,1.85320048415e-09,7.42775587097e-06,-1.15680058674e-08,0.0010000012837,3.52718890204e-09,-2.04076658685e-05,5.09197670861e-09,2.04089952576e-05,-3.17850210733e-08,3.52718890165e-09,0.00100000969154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883291116525,17,1582326882965744896,husky4/map,,-1.18367635344,0.0300372165855,-0.557816676991,-0.0677944394239,0.00160172549612,0.145430249502,0.98704177754,0.00171455468655,-1.18091088509e-06,-0.000714865891104,7.23891200775e-06,-6.80078809586e-07,-2.41180801837e-06,-1.18091088509e-06,0.00100000195164,1.1814251982e-06,-1.19634090253e-08,1.12393422655e-09,3.98588155008e-09,-0.000714865891104,1.1814251982e-06,0.00171517723119,-7.24206471588e-06,6.80374999123e-07,2.41285841473e-06,7.23891200775e-06,-1.19634090253e-08,-7.24206471588e-06,0.00100007333497,-6.88964855117e-09,-2.44332118355e-08,-6.80078809586e-07,1.12393422655e-09,6.80374999123e-07,-6.88964855116e-09,0.00100000064727,2.29544296179e-09,-2.41180801837e-06,3.98588155007e-09,2.41285841473e-06,-2.44332118355e-08,2.29544296175e-09,0.00100000814048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883381624768,18,1582326883167478016,husky4/map,,-1.30160430459,0.0136550541695,-0.608705333847,-0.0810146478593,0.00518421882595,0.174425387571,0.98131830231,0.00977843245563,6.96902163404e-06,-0.00877624553475,-4.37752710752e-05,4.59647898405e-06,1.44112545174e-05,6.96902163404e-06,0.00100000553257,-6.96728548137e-06,-3.47523105863e-08,3.64905256629e-09,1.14408062047e-08,-0.00877624553475,-6.96728548138e-06,0.00977405915868,4.37643655912e-05,-4.59533388942e-06,-1.44076643237e-05,-4.37752710752e-05,-3.47523105863e-08,4.37643655912e-05,0.00100021829346,-2.29211894646e-08,-7.1864376268e-08,4.59647898406e-06,3.6490525663e-09,-4.59533388943e-06,-2.29211894647e-08,0.00100000240676,7.54588348865e-09,1.44112545174e-05,1.14408062047e-08,-1.44076643237e-05,-7.1864376268e-08,7.54588348864e-09,0.00100002365847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883502379663,19,1582326883268250112,husky4/map,,-1.35989351463,-0.000417061265709,-0.637674535306,-0.0869244866939,0.00469174216164,0.186850827116,0.978523871332,1.00692466623,-8.28668683284e-05,-1.00594773313,0.000507041687854,-3.6490546719e-05,-0.000149759630042,-8.28668683282e-05,0.00100000682647,8.28687685519e-05,-4.17694865181e-08,3.00604750206e-09,1.23370188248e-08,-1.00594773313,8.2868768552e-05,1.00697080056,-0.000507053314848,3.64913834852e-05,0.000149763064186,0.000507041687854,-4.17694865181e-08,-0.000507053314848,0.00100025557706,-1.83932545053e-08,-7.54871394827e-08,-3.64905467191e-05,3.00604750207e-09,3.64913834853e-05,-1.83932545053e-08,0.00100000132372,5.43262429101e-09,-0.000149759630042,1.23370188248e-08,0.000149763064187,-7.54871394828e-08,5.43262429107e-09,0.00100002229585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
