,time,x,y,z,qx,qy,qz,qw,cov_pose_0,cov_pose_1,cov_pose_2,cov_pose_3,cov_pose_4,cov_pose_5,cov_pose_6,cov_pose_7,cov_pose_8,cov_pose_9,cov_pose_10,cov_pose_11,cov_pose_12,cov_pose_13,cov_pose_14,cov_pose_15,cov_pose_16,cov_pose_17,cov_pose_18,cov_pose_19,cov_pose_20,cov_pose_21,cov_pose_22,cov_pose_23,cov_pose_24,cov_pose_25,cov_pose_26,cov_pose_27,cov_pose_28,cov_pose_29,cov_pose_30,cov_pose_31,cov_pose_32,cov_pose_33,cov_pose_34,cov_pose_35
0,1582326881436347277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1582326881597292234,0.06325705340200001,-0.0606548848857,0.0005948048283559999,-0.0007947465691410001,-0.00047604903005500003,-0.0007266506707,0.999999312383,0.001,0.0,-1.69406589451e-21,0.0,1.05879118407e-22,1.00585162486e-21,4.06575814682e-20,0.001,4.06575814682e-20,1.3552527156099996e-20,8.470329472539999e-22,-8.470329472539999e-22,-1.7025362239800002e-19,0.0,0.001,0.0,-3.0175548745899997e-21,-2.48815928256e-21,0.0,0.0,-1.2705494208799999e-21,0.001,5.24101636114e-21,1.14614145675e-20,1.90582413132e-21,-1.69406589451e-21,2.75285707858e-21,-2.1493461036599998e-20,0.001,-5.69894354825e-20,1.05879118407e-22,0.0,-1.95876369053e-21,3.57342024623e-21,2.2012930461300004e-20,0.001
2,1582326881697892245,0.127003655125,-0.123898621566,0.00167938811008,-0.0011261509960499999,-0.00176805368907,-0.00118775508973,0.9999970990029999,0.011723547478799999,-3.9597727793000003e-07,-0.0107234461452,-5.5763699456199995e-06,1.0341709933e-06,-4.4390662511699996e-06,-3.9597727793000003e-07,0.0010000000146200001,3.9597353609e-07,2.0591280975900002e-10,-3.8187756024899994e-11,1.63916779791e-10,-0.0107234461452,3.9597353609e-07,0.0117233448125,5.57631725096e-06,-1.03416122076e-06,4.43902430362e-06,-5.5763699456099995e-06,2.0591280973200002e-10,5.57631725096e-06,0.00100000289978,-5.37780996145e-10,2.30836630125e-09,1.03417099331e-06,-3.81877560257e-11,-1.03416122077e-06,-5.37780996174e-10,0.00100000009973,-4.2810026838100004e-10,-4.4390662511800005e-06,1.63916779794e-10,4.43902430363e-06,2.30836630123e-09,-4.2810026845000003e-10,0.00100000183757
3,1582326881808592191,0.19150024163499998,-0.186608069084,-0.000828052063031,-0.0010977277706199998,-0.00109234207482,-0.0013109082633699998,0.9999979464000001,0.11790841513,3.6033399708e-06,-0.116908947381,2.04928980905e-05,-7.636404680639999e-06,2.58281100536e-05,3.6033399707699998e-06,0.00100000011106,-3.60335637576e-06,6.3163014165e-10,-2.35368533462e-10,7.96071533617e-10,-0.116908947381,-3.60335637579e-06,0.11790947963500001,-2.04929913889e-05,7.63643944704e-06,-2.58282276417e-05,2.04928980905e-05,6.31630141636e-10,-2.04929913889e-05,0.0010000035922,-1.33858681366e-09,4.52741427223e-09,-7.63640468053e-06,-2.35368533463e-10,7.63643944694e-06,-1.33858681363e-09,0.00100000049881,-1.68708044052e-09,2.58281100537e-05,7.960715336289999e-10,-2.58282276418e-05,4.527414272199999e-09,-1.6870804405699998e-09,0.0010000057060999999
4,1582326881879000640,0.254856398263,-0.24485940918000001,-0.00105499879371,-0.0007476317697,-0.000849515634633,0.00191349751376,0.999997534126,0.307555890806,-1.13484275208e-05,-0.306554440647,-5.73033969298e-05,2.12950255548e-05,-6.75692079485e-05,-1.13484275208e-05,0.00100000042011,1.13483738372e-05,2.1213209931899996e-09,-7.883229822369999e-10,2.5013522233300002e-09,-0.306554440647,1.13483738372e-05,0.307552990495,5.73031258568e-05,-2.12949248189e-05,6.75688883132e-05,-5.73033969298e-05,2.12132099318e-09,5.73031258568e-05,0.00100001071152,-3.98060301104e-09,1.2630470525700001e-08,2.12950255549e-05,-7.88322982235e-10,-2.1294924819000003e-05,-3.98060301105e-09,0.00100000147927,-4.69372161212e-09,-6.75692079482e-05,2.5013522233000005e-09,6.75688883129e-05,1.26304705256e-08,-4.69372161209e-09,0.0010000148932
5,1582326881969531521,0.321779777795,-0.300360009221,-0.00171732625756,-0.000718045988523,-0.0015480848102499998,0.00575124121825,0.999982001479,0.0043028440047700005,1.01211210314e-06,-0.0033029934866199997,3.59054705655e-06,-1.87309321825e-06,5.82624469691e-06,1.01211210314e-06,0.00100000031015,-1.01215790984e-06,1.1002748320999998e-09,-5.7398421293e-10,1.78537429109e-09,-0.0033029934866199997,-1.01215790984e-06,0.00430314297524,-3.59070955942e-06,1.8731779916900003e-06,-5.82650838416e-06,3.59054705655e-06,1.10027483211e-09,-3.59070955942e-06,0.00100000390331,-2.03625400765e-09,6.33375530811e-09,-1.87309321825e-06,-5.739842129290001e-10,1.8731779916900003e-06,-2.03625400768e-09,0.00100000106226,-3.30415224389e-09,5.82624469691e-06,1.78537429109e-09,-5.82650838416e-06,6.333755308160001e-09,-3.3041522438299997e-09,0.00100001027754
6,1582326882162222422,0.384577916384,-0.36144585331699997,-0.0011765956249700001,-0.000296645191097,-0.0027023822880599996,0.011354231996799998,0.999931844382,0.00410837468738,1.20884170088e-06,-0.0031085347047199994,3.88494997336e-06,-2.17545704583e-06,6.3292049531e-06,1.20884170088e-06,0.00100000047012,-1.20890393136e-06,1.51085052671e-09,-8.46031595276e-10,2.4614171875100003e-09,-0.0031085347047199994,-1.20890393136e-06,0.0041086947303,-3.8851499683599995e-06,2.1755690371099997e-06,-6.329530776930001e-06,3.88494997336e-06,1.51085052672e-09,-3.8851499683599995e-06,0.00100000485554,-2.71895850477e-09,7.91045066539e-09,-2.17545704583e-06,-8.46031595276e-10,2.1755690371099997e-06,-2.71895850475e-09,0.00100000152254,-4.4296183358e-09,6.3292049531e-06,2.4614171875100003e-09,-6.329530776930001e-06,7.910450665360001e-09,-4.4296183358300004e-09,0.00100001288739
7,1582326882242622232,0.447434607397,-0.415487981524,-0.00140009312057,0.000323819708186,-0.0010414215376,0.0181333635485,0.9998349869959999,0.0017225026195899999,-3.4990412398899996e-07,-0.000722456595034,-1.2633368477299999e-06,6.00152961725e-07,-1.88767182717e-06,-3.4990412398899996e-07,0.00100000016946,3.49881834547e-07,6.11827225297e-10,-2.90650844217e-10,9.141892903339999e-10,-0.000722456595034,3.49881834547e-07,0.00172241057341,1.2632563711799999e-06,-6.00114731039e-07,1.8875515795099998e-06,-1.2633368477299999e-06,6.11827225297e-10,1.2632563711799999e-06,0.00100000220902,-1.049401525e-09,3.3007013553e-09,6.00152961726e-07,-2.9065084421799996e-10,-6.00114731039e-07,-1.04940152501e-09,0.00100000049852,-1.56801069944e-09,-1.88767182717e-06,9.141892903349999e-10,1.8875515795099998e-06,3.30070135533e-09,-1.56801069934e-09,0.00100000493189
8,1582326882313016771,0.5057707706100001,-0.46312740510300004,-0.000280536991778,-0.00085255676024,-0.0007284551436619999,0.030982355037700002,0.999519300662,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
9,1582326882403483276,0.561634770437,-0.506803552577,-0.000723639816902,-0.000178358715056,-0.0008911879653389999,0.0460903176119,0.998936855685,0.0155937288649,1.75241721935e-06,-0.014593929876999999,1.1620703645299999e-06,-4.00528633255e-06,1.21737926354e-05,1.75241721935e-06,0.00100000021043,-1.75244135691e-06,1.3954158911899998e-10,-4.80955402321e-10,1.46183090261e-09,-0.014593929876999999,-1.75244135691e-06,0.0155941308919,-1.1620863707299998e-06,4.00534150084e-06,-1.21739603156e-05,1.1620703645299999e-06,1.3954158911299998e-10,-1.1620863707299998e-06,0.00100000009253,-3.18933193273e-10,9.69375529479e-10,-4.00528633253e-06,-4.80955402317e-10,4.00534150081e-06,-3.1893319325900005e-10,0.00100000109926,-3.34112862511e-09,1.21737926354e-05,1.46183090261e-09,-1.21739603156e-05,9.69375529479e-10,-3.34112862504e-09,0.00100001015513
10,1582326882504097644,0.620178012031,-0.546455976905,-0.0027297696876299998,0.00116230148165,-0.00392286618087,0.059778586898300005,0.998203271266,0.001,1.3552527156099996e-20,-3.30342849429e-20,4.2351647362699994e-22,-3.86458782185e-21,-5.29395592034e-23,2.71050543121e-20,0.001,0.0,0.0,4.2351647362699994e-22,-4.2351647362699994e-22,3.81164826264e-20,0.0,0.001,-4.2351647362699994e-22,2.64697796017e-23,-1.1117307432699998e-21,8.470329472539999e-22,1.3552527156099996e-20,1.2705494208799999e-21,0.001,-1.8290617704799998e-20,1.32878293601e-20,-2.27640104575e-21,8.470329472539999e-22,-3.57342024623e-21,1.5074539483200002e-20,0.001,-3.8811314341e-21,-6.08804930839e-22,0.0,-4.764560328309999e-22,-4.46015786289e-21,1.5873595954899998e-21,0.001
11,1582326882604706142,0.679674244171,-0.586951877407,-0.00213062163304,-0.000240149880837,-0.00143761163637,0.0714806318487,0.997440919401,0.001,-2.71050543121e-20,-3.21872519957e-20,0.0,-8.20563167653e-22,-2.59403840097e-21,1.3552527156099996e-20,0.001,2.71050543121e-20,6.7762635780299994e-21,-2.11758236814e-22,0.0,-9.14795583035e-20,0.0,0.001,-1.69406589451e-21,-1.21760986168e-21,-5.45277459795e-21,8.470329472539999e-22,1.3552527156099996e-20,8.470329472539999e-22,0.001,-9.26442286059e-22,-1.37642853929e-20,1.85288457212e-21,2.11758236814e-22,1.40289831889e-21,1.46907276789e-21,0.001,5.46964908245e-20,2.91167575619e-21,-4.2351647362699994e-22,5.29395592034e-22,1.56436397446e-20,-3.7597840382399995e-20,0.001
12,1582326882705249518,0.7349001986229999,-0.626237262229,-0.004583167177899999,0.000901916832052,-0.00224064124665,0.08760352244339999,0.9961524817759999,0.00273041790152,5.717582586279999e-07,-0.0017304707559300002,-5.335646154130001e-07,-1.29678165031e-06,4.11483595224e-06,5.717582586279999e-07,0.0010000001889199999,-5.717757225859999e-07,-1.76298439308e-10,-4.2847777843e-10,1.3596088185000001e-09,-0.0017304707559300002,-5.717757225859999e-07,0.00273052361196,5.33580912772e-07,1.2968212596e-06,-4.11496163704e-06,-5.33564615414e-07,-1.76298439294e-10,5.335809127729999e-07,0.0010000001645199999,3.9985531928599997e-10,-1.26878649396e-09,-1.29678165031e-06,-4.2847777843e-10,1.2968212596e-06,3.9985531928099997e-10,0.00100000097181,-3.08367345958e-09,4.11483595224e-06,1.3596088184900001e-09,-4.11496163704e-06,-1.26878649395e-09,-3.0836734595699997e-09,0.00100000978485
13,1582326882815986542,0.796059868291,-0.6589449550850001,0.00922730442508,0.0023358641301999996,-0.0034720111039400004,0.104172483016,0.9945504313019999,0.00277379876339,6.685116887260001e-07,-0.00177393709979,3.64640026832e-06,-1.41027687235e-06,4.63097357096e-06,6.685116887260001e-07,0.0010000002519500002,-6.68563825134e-07,1.3742602889699999e-09,-5.315070643640001e-10,1.7453276133999999e-09,-0.00177393709979,-6.68563825134e-07,0.00277407544697,-3.64668464661e-06,1.41038685811e-06,-4.63133473491e-06,3.64640026832e-06,1.3742602889699999e-09,-3.64668464661e-06,0.00100000749591,-2.8991078761999997e-09,9.519897984020001e-09,-1.41027687235e-06,-5.315070643630001e-10,1.41038685811e-06,-2.89910787617e-09,0.00100000112126,-3.6819029634900006e-09,4.63097357096e-06,1.7453276133999999e-09,-4.63133473491e-06,9.51989798404e-09,-3.68190296353e-09,0.00100001209039
14,1582326882916557532,0.857178416954,-0.691207031388,0.00790510848551,0.00185231365854,-0.00229106045122,0.11976367837400001,0.992798052641,0.00142544590283,-2.9141774801700003e-08,-0.000425440534367,-1.02817472798e-07,6.89265216971e-08,-2.1900770811300002e-07,-2.9141774801700003e-08,0.001000000002,2.91414070782e-08,7.042690066649999e-12,-4.7212610592300006e-12,1.50013744806e-11,-0.000425440534367,2.91414070782e-08,0.0014254351659700002,1.02816175403e-07,-6.892565195249999e-08,2.19004944579e-07,-1.02817472798e-07,7.042690066649999e-12,1.02816175403e-07,0.0010000000248500001,-1.66574662257e-11,5.292757297960001e-11,6.89265216967e-08,-4.721261057119999e-12,-6.89256519522e-08,-1.66574662426e-11,0.0010000000111699998,-3.54814547097e-11,-2.1900770811300002e-07,1.50013744814e-11,2.19004944579e-07,5.29275729833e-11,-3.54814547358e-11,0.00100000011274
15,1582326883007088562,0.9140502395360001,-0.720980397647,0.00651016273249,0.00182246276897,-0.0026990592538999997,0.134654570657,0.990887233765,0.00120825583549,2.0466846271200003e-08,-0.00020825919865200001,1.11524421949e-08,-4.5966547946e-08,1.4304651140499999e-07,2.04668462711e-08,0.00100000000201,-2.04671767938e-08,1.09603323731e-12,-4.5174737528099995e-12,1.40582421218e-11,-0.00020825919865200001,-2.04671767938e-08,0.0012082625618699998,-1.1152622297600001e-08,4.5967290267800005e-08,-1.4304882148800002e-07,1.11524421949e-08,1.0960332440899999e-12,-1.1152622297600001e-08,0.0010000000006,-2.46158417637e-12,7.660375746830001e-12,-4.59665479459e-08,-4.51747375154e-12,4.5967290267800005e-08,-2.46158418083e-12,0.00100000001015,-3.15734458025e-11,1.4304651140499999e-07,1.4058242120499999e-11,-1.4304882148800002e-07,7.66037575114e-12,-3.15734457583e-11,0.00100000009826
16,1582326883117648926,0.9726259961929999,-0.7481789581080001,0.005726982624960001,0.00152736391531,-0.00250074822004,0.151709274334,0.988420800617,0.001,-9.247879248339998e-22,-8.71688810246e-20,2.64697796017e-22,-1.9025154088699997e-21,9.09898673808e-22,-1.51721467954e-20,0.001,-2.5188476832900006e-20,-6.7762635780299994e-21,-8.470329472539999e-22,-3.1763735521999996e-22,-4.4643021670000003e-20,-5.618624310770001e-20,0.001,7.94093388051e-23,2.66021284997e-21,-2.64697796017e-23,-1.24407964128e-21,6.7762635780299994e-21,-1.85288457212e-21,0.001,0.0,0.0,-1.0654086289699999e-21,0.0,9.59529510562e-22,1.3552527156099996e-20,0.001,-2.0752307207700004e-20,-6.82424005356e-23,-1.05879118407e-22,4.7314731038e-22,-5.08219768353e-21,6.22569216232e-20,0.001
17,1582326883228294200,1.02767445934,-0.774662206072,0.00244241277592,-0.000195547090592,-0.0031295814928499997,0.16922162459000004,0.985573025256,0.011907074613000002,-2.47407820846e-07,-0.010907019923300001,-3.54214587675e-07,6.82133535366e-07,-2.68932355483e-06,-2.4740782084200003e-07,0.0010000000056100001,2.47406580304e-07,8.03473546105e-12,-1.54730005553e-11,6.10025789541e-11,-0.010907019923300001,2.4740658030799997e-07,0.011906965234,3.5421281159299996e-07,-6.821301150520001e-07,2.6893100701799997e-06,-3.54214587672e-07,8.0347354475e-12,3.5421281159000003e-07,0.0010000000115,-2.2152745580300003e-11,8.733759215010001e-11,6.82133535368e-07,-1.54730005511e-11,-6.82130115054e-07,-2.21527455939e-11,0.0010000000426600001,-1.6819154991899999e-10,-2.68932355483e-06,6.10025789556e-11,2.6893100701799997e-06,8.733759215180001e-11,-1.68191549917e-10,0.0010000006631
18,1582326883318847940,1.0845869745999999,-0.796413440963,-0.000501282272677,-0.000374645253084,-0.0034522054269000004,0.18592348256299998,0.982558072648,0.00112064848897,-1.2677460762299999e-08,-0.000120646427402,3.93578998421e-08,3.72638569555e-08,-1.53666299022e-07,-1.2677460762299999e-08,0.0010000000013300001,1.2677244137200001e-08,-4.13563596617e-12,-3.9155988471199996e-12,1.61468949419e-11,-0.000120646427402,1.26772441371e-08,0.00112064436586,-3.93572273169e-08,-3.72632202121e-08,1.5366367326e-07,3.93578998421e-08,-4.13563597295e-12,-3.93572273169e-08,0.00100000001284,1.2156199924800001e-11,-5.0128956089099996e-11,3.72638569555e-08,-3.915598847330001e-12,-3.72632202121e-08,1.21561999056e-11,0.00100000001151,-4.74618376063e-11,-1.53666299022e-07,1.61468949419e-11,1.5366367326e-07,-5.0128956091499996e-11,-4.74618375514e-11,0.0010000001957200001
