,time,x,y,z,qx,qy,qz,qw,cov_pose_0,cov_pose_1,cov_pose_2,cov_pose_3,cov_pose_4,cov_pose_5,cov_pose_6,cov_pose_7,cov_pose_8,cov_pose_9,cov_pose_10,cov_pose_11,cov_pose_12,cov_pose_13,cov_pose_14,cov_pose_15,cov_pose_16,cov_pose_17,cov_pose_18,cov_pose_19,cov_pose_20,cov_pose_21,cov_pose_22,cov_pose_23,cov_pose_24,cov_pose_25,cov_pose_26,cov_pose_27,cov_pose_28,cov_pose_29,cov_pose_30,cov_pose_31,cov_pose_32,cov_pose_33,cov_pose_34,cov_pose_35
10,1582326882481460013,0.748168227746,0.0611964680109,0.349461768415,-0.0234785285508,-0.0035163756067600003,0.050560897589300005,0.9984387676350001,0.0256959250742,1.40441541086e-06,-0.024696562711099997,-0.00017030337945299999,5.7920153669199996e-06,-3.29024442152e-05,1.40441541086e-06,0.00100000007987,-1.4044516721799999e-06,-9.68486460442e-09,3.29382099144e-10,-1.87110624817e-09,-0.024696562711099997,-1.40445167219e-06,0.0256972003644,0.000170307776604,-5.7921649139699996e-06,3.29032937404e-05,-0.00017030337945299999,-9.68486460446e-09,0.000170307776604,0.00100117441404,-3.9941803672800005e-08,2.26895628541e-07,5.7920153669099995e-06,3.2938209914099997e-10,-5.79216491395e-06,-3.99418036727e-08,0.00100000135842,-7.716716904800001e-09,-3.29024442152e-05,-1.87110624817e-09,3.29032937404e-05,2.26895628541e-07,-7.716716905e-09,0.0010000438360099999
11,1582326882551866616,0.8223142201360001,0.0822192647803,0.38277350204099997,-0.028952561187900003,-0.00716449424978,0.060840432344199995,0.997701776737,0.12382331988,5.7924051005199995e-06,-0.12282621660599999,-0.000436623167252,2.47311144056e-05,-8.01272241136e-05,5.79240510047e-06,0.00100000027317,-5.79254171143e-06,-2.05913523868e-08,1.1663309000499999e-09,-3.77883729324e-09,-0.12282621660599999,-5.79254171148e-06,0.123829113401,0.00043663346479,-2.47316976765e-05,8.01291138739e-05,-0.000436623167252,-2.0591352387000002e-08,0.00043663346479,0.0010015521465300001,-8.79163461138e-08,2.84843321364e-07,2.47311144056e-05,1.16633090006e-09,-2.47316976765e-05,-8.79163461141e-08,0.00100000497974,-1.61340334107e-08,-8.01272241135e-05,-3.77883729326e-09,8.01291138738e-05,2.84843321364e-07,-1.61340334105e-08,0.00100005227323
12,1582326882652421038,0.886065255132,0.0983574673546,0.411204045154,-0.035595036148800004,-0.006195355047779999,0.073586999008,0.996634097868,0.00284525241532,4.78467092259e-08,-0.00184559737956,-4.96997293198e-05,2.21106429673e-06,-9.04905476212e-06,4.78467092258e-08,0.0010000000012399999,-4.78556540204e-08,-1.28869550727e-09,5.733207533430001e-11,-2.3463862633500003e-10,-0.00184559737956,-4.78556540204e-08,0.00284594240829,4.97090205307e-05,-2.2114776483700002e-06,9.05074645496e-06,-4.96997293198e-05,-1.28869550725e-09,4.97090205307e-05,0.00100133860445,-5.9552447212e-08,2.4372577352800004e-07,2.21106429673e-06,5.7332075332600005e-11,-2.2114776483700002e-06,-5.9552447212e-08,0.0010000026494,-1.0842983722799999e-08,-9.04905476212e-06,-2.34638626336e-10,9.05074645496e-06,2.4372577352800004e-07,-1.0842983722700001e-08,0.00100004437626
13,1582326882763079071,0.946253732825,0.11606114748,0.43685621067599995,-0.0426016724116,-0.007770740920420001,0.08964990121310001,0.995031441533,0.00346629879925,1.10745949267e-06,-0.00246680682929,-5.91242705422e-05,3.4755090246800003e-06,-1.10601683478e-05,1.10745949267e-06,0.00100000049729,-1.10768761697e-06,-2.6548986959200002e-08,1.56063225689e-09,-4.96642516752e-09,-0.00246680682929,-1.10768761697e-06,0.00346731496398,5.91364494824e-05,-3.4762249407699997e-06,1.10624466191e-05,-5.91242705422e-05,-2.6548986959200002e-08,5.91364494824e-05,0.00100141737869,-8.331794019019999e-08,2.65144023034e-07,3.4755090246800003e-06,1.56063225689e-09,-3.4762249407699997e-06,-8.331794019019999e-08,0.0010000048976900001,-1.55859926295e-08,-1.10601683478e-05,-4.96642516752e-09,1.10624466191e-05,2.65144023034e-07,-1.55859926295e-08,0.00100004959956
14,1582326882863599067,1.00373652719,0.139038987962,0.467086959586,-0.0492303865932,-0.007571808010710001,0.103514266868,0.993379995648,0.001,6.7762635780299994e-21,-4.40457132572e-20,2.5410988417599997e-21,-3.49401090742e-21,-2.43521972336e-21,0.0,0.001,0.0,-1.3552527156099996e-20,5.08219768353e-21,-3.38813178902e-21,4.55280209149e-20,0.0,0.001,-1.2705494208799999e-21,4.2351647362699994e-22,2.91167575619e-22,-2.11758236814e-21,0.0,8.470329472539999e-22,0.001,-3.70576914424e-21,-4.18222517707e-21,2.9646153153899997e-21,1.69406589451e-21,1.90582413132e-21,2.2234614865399997e-21,0.001,9.126780006669998e-20,-4.6586812099e-21,8.470329472539999e-22,6.882142696439999e-22,1.1805521702399998e-20,7.8218198723e-21,0.001
15,1582326882964167445,1.0597956340999999,0.16673123913899998,0.495254605705,-0.0569330942741,-0.007462294025869999,0.117421209234,0.991420786839,0.189553695588,-6.546172436479999e-07,-0.18855504868700002,-0.00011235145199200002,4.01270704813e-06,-2.01298221829e-05,-6.54617243628e-07,0.00100000000227,6.54621941289e-07,3.9005969939099996e-10,-1.39312423393e-11,6.98863454823e-11,-0.18855504868700002,6.5462194131e-07,0.189556401795,0.000112352258248,-4.0127358441e-06,2.01299666384e-05,-0.00011235145199200002,3.90059699411e-10,0.000112352258248,0.00100006694564,-2.39100836435e-09,1.1994539505299999e-08,4.0127070481e-06,-1.3931242340999999e-11,-4.01273584408e-06,-2.3910083643e-09,0.0010000000854,-4.28392979067e-10,-2.01298221829e-05,6.988634548569999e-11,2.01299666384e-05,1.19945395052e-08,-4.28392978977e-10,0.00100000214904
16,1582326883054716534,1.1174925622299998,0.191163236166,0.520261570121,-0.062317759058,-0.00828491460067,0.13254832014,0.9891808663330001,0.001,-6.7762635780299994e-21,2.1599340155000003e-20,0.0,5.29395592034e-22,-4.764560328309999e-22,0.0,0.001,6.7762635780299994e-21,-2.03287907341e-20,-1.69406589451e-21,-1.69406589451e-21,3.81164826264e-20,-3.38813178902e-21,0.001,2.32934060495e-21,1.1117307432699998e-21,-7.8615245417e-21,1.05879118407e-21,0.0,-1.05879118407e-21,0.001,2.75285707858e-20,-1.196434038e-20,-1.00585162486e-21,-1.69406589451e-21,-7.41153828848e-22,-2.1493461036599998e-20,0.001,5.2522660174699997e-20,1.24407964128e-21,0.0,-3.0440246542e-21,2.80579663778e-20,-5.91070178506e-20,0.001
17,1582326883185538076,1.1695863327200002,0.21723936975900002,0.539734726435,-0.0694083102754,-0.00890118329052,0.148166300464,0.98648365173,0.001,2.71050543121e-20,3.49824607216e-19,2.5410988417599997e-21,1.16467030247e-21,3.65282958503e-21,0.0,0.001,0.0,-6.7762635780299994e-21,1.69406589451e-21,-1.69406589451e-21,1.09267250196e-19,0.0,0.001,4.2351647362699994e-22,-7.41153828848e-22,-6.352747104409999e-22,-4.23516473627e-21,6.7762635780299994e-21,8.470329472539999e-22,0.001,-3.59989002583e-21,2.51992301808e-20,1.79994501292e-21,1.69406589451e-21,-4.2351647362699994e-22,5.759824041330001e-20,0.001,2.6840356516099998e-20,-1.05879118407e-22,-8.470329472539999e-22,1.05879118407e-22,2.31345873719e-20,9.502650877009999e-21,0.001
18,1582326883255904978,1.21735584499,0.246530437681,0.5661937924600001,-0.07720019349160001,-0.0101419427158,0.16362474197899998,0.983445072705,0.001,1.01643953671e-20,-2.69356477227e-19,-2.11758236814e-22,2.55433373156e-21,-8.90708083597e-21,-6.7762635780299994e-21,0.001,-1.01643953671e-20,1.3552527156099996e-20,8.470329472539999e-22,4.2351647362699994e-22,-4.7222086809400004e-20,3.38813178902e-21,0.001,1.05879118407e-21,6.08804930839e-22,1.69406589451e-21,6.352747104409999e-22,0.0,4.44692297309e-21,0.001,2.3822801641499997e-21,2.48815928256e-21,-3.73223892384e-21,-8.470329472539999e-22,-8.60267837055e-22,-2.11758236814e-22,0.001,-1.18841038605e-19,5.1748419121299995e-21,-4.2351647362699994e-22,-1.08526096367e-21,2.7263872989699998e-21,-2.6651759336499997e-21,0.001
19,1582326883347286184,1.26846663082,0.280874619982,0.590325282175,-0.0835411721711,-0.0115516083127,0.176513790099,0.980678490034,0.00135609732445,-3.4771998737099997e-08,-0.00035618608841300005,-4.6149661609e-06,-1.21582305993e-07,-4.8662797023e-07,-3.47719987372e-08,0.0010000000034,3.47806663128e-08,4.5063971701300004e-10,1.18722031887e-11,4.75179845619e-11,-0.00035618608841300005,3.47806663127e-08,0.0013562748745,4.6161165281300005e-06,1.21612612673e-07,4.86749271417e-07,-4.6149661609e-06,4.5063971702500005e-10,4.6161165281300005e-06,0.0010000598092499999,1.57568785106e-09,6.30662310939e-09,-1.21582305993e-07,1.18722031857e-11,1.21612612673e-07,1.57568785108e-09,0.00100000004151,1.6614938308399999e-10,-4.8662797023e-07,4.7517984564099994e-11,4.86749271417e-07,6.30662310938e-09,1.6614938308399999e-10,0.00100000066501
20,1582326883447869315,1.31893398431,0.30689445467500004,0.615213324105,-0.08760443882030002,-0.0101813782902,0.189399553323,0.977931278643,0.001,1.3552527156099996e-20,-3.37966145954e-19,2.9646153153899997e-21,-1.4823076577e-21,1.90582413132e-21,1.3552527156099996e-20,0.001,1.3552527156099996e-20,-1.3552527156099996e-20,1.69406589451e-21,0.0,-4.82808779935e-20,-1.3552527156099996e-20,0.001,1.69406589451e-21,3.1763735521999996e-22,-3.1763735521999996e-22,0.0,0.0,2.5410988417599997e-21,0.001,-2.6469779601700003e-20,9.58206021581e-21,2.11758236814e-22,0.0,1.2705494208799999e-21,1.79994501292e-21,0.001,2.5146290621599995e-22,-3.2822526706099997e-21,-1.69406589451e-21,-4.97631856512e-21,3.8222361744900004e-20,-1.51671837118e-20,0.001
21,1582326883549202768,1.36844094655,0.34134791175499996,0.641425988628,-0.09417371020410001,-0.0122101340504,0.202199728222,0.9747294362279999,0.0011330344445,2.03531764095e-08,-0.00013309399220399999,-2.6963180835e-06,-1.42148146953e-07,-2.5183989064699996e-07,2.0353176409599997e-08,0.00100000000311,-2.03622867195e-08,-4.12514501934e-10,-2.1747497962399997e-11,-3.8529433045100004e-11,-0.00013309399220399999,-2.03622867196e-08,0.00113315356657,2.69752498571e-06,1.42211774057e-07,2.51952617006e-07,-2.6963180835e-06,-4.12514501921e-10,2.69752498571e-06,0.00100005464849,2.88103295818e-09,5.10424539955e-09,-1.42148146953e-07,-2.17474979658e-11,1.42211774058e-07,2.8810329582e-09,0.00100000015189,2.6909251894900004e-10,-2.5183989064699996e-07,-3.8529433039999996e-11,2.51952617006e-07,5.10424539953e-09,2.69092519031e-10,0.00100000047674
22,1582326883701352203,1.4107337304299998,0.372771888726,0.667289362963,-0.0993960652473,-0.0132633052843,0.21355085799100001,0.971771834466,0.001,-1.3552527156099996e-20,4.2351647362699995e-20,-1.2705494208799999e-21,1.32348898008e-21,3.3351922298099997e-21,0.0,0.001,-1.3552527156099996e-20,-6.7762635780299994e-21,0.0,0.0,-1.0587911840700001e-19,0.0,0.001,1.2705494208799999e-21,-9.52912065661e-22,-3.22931311141e-21,-5.08219768353e-21,6.7762635780299994e-21,1.2705494208799999e-21,0.001,1.65700820307e-20,-3.1763735521999996e-22,2.3822801641499997e-21,0.0,2.11758236814e-22,4.5580960474100003e-20,0.001,-6.321645113380001e-20,-1.2705494208799999e-21,0.0,-5.13513724273e-21,8.470329472539999e-22,1.13820052287e-20,0.001
23,1582326883781813675,1.4617663200600002,0.41447877144,0.6943995635089999,-0.106312795307,-0.016441491519,0.225864409868,0.96820064665,0.0808204703065,8.2121145054e-08,-0.0798236995327,-0.00015137600333799998,-1.32306323384e-05,-6.9238424874e-06,8.21211450242e-08,0.00100000000008,-8.21244673268e-08,-1.5573913153200001e-10,-1.3611980397800001e-11,-7.123409203e-12,-0.0798236995327,-8.212446735660001e-08,0.0808269288895,0.000151382127424,1.32311675984e-05,6.92412259918e-06,-0.00015137600333799998,-1.55739131586e-10,0.000151382127424,0.00100028707792,2.5091311004900002e-08,1.3130762064700002e-08,-1.32306323384e-05,-1.36119803995e-11,1.32311675984e-05,2.5091311005000002e-08,0.00100000219304,1.14766066854e-09,-6.9238424873899995e-06,-7.123409208080001e-12,6.924122599169999e-06,1.3130762064700002e-08,1.1476606686100001e-09,0.00100000060059
24,1582326883882313500,1.5192813612,0.45496600314499996,0.713950367234,-0.109430448048,-0.016723912469899998,0.238726950508,0.964756278705,0.001,2.71050543121e-20,2.54109884176e-19,-1.69406589451e-21,-6.03510974919e-21,-1.2917252445599999e-20,0.0,0.001,0.0,1.3552527156099996e-20,-1.69406589451e-21,8.470329472539999e-22,8.47032947254e-21,1.3552527156099996e-20,0.001,0.0,-1.05879118407e-22,-1.79994501292e-21,0.0,0.0,-8.470329472539999e-22,0.001,1.4293680984899999e-21,-1.7205356741099996e-20,-2.01170324973e-21,8.470329472539999e-22,-1.37642853929e-21,-1.14878843471e-20,0.001,1.91972076561e-20,-5.39983503875e-21,8.470329472539999e-22,3.70576914424e-21,-1.69406589451e-21,-4.3529552555e-20,0.001
25,1582326883962794067,1.56407520163,0.499303224806,0.74026134234,-0.11660342087999999,-0.0156299428905,0.249373991311,0.961234568581,0.001,0.0,-2.44792521756e-19,1.69406589451e-21,0.0,-7.04096137405e-21,-2.71050543121e-20,0.001,-2.71050543121e-20,6.7762635780299994e-21,-8.470329472539999e-22,2.5410988417599997e-21,5.6751207466e-20,0.0,0.001,8.470329472539999e-22,-5.29395592034e-23,2.27640104575e-21,5.929230630779999e-21,-2.03287907341e-20,-2.5410988417599997e-21,0.001,-2.05934885301e-20,4.18222517707e-21,-3.70576914424e-22,1.69406589451e-21,2.9646153153899997e-21,-2.1811098391799997e-20,0.001,7.09588616672e-20,4.12928561786e-21,-1.69406589451e-21,-2.43521972336e-21,1.06408513999e-20,-3.398057956370001e-20,0.001
26,1582326884073363110,1.6159777650799998,0.543962922913,0.7692765164319999,-0.12086000145199999,-0.0154374439859,0.257390799186,0.9585950409990001,0.001,0.0,-4.5739779151699995e-20,0.0,-3.1763735522e-21,3.2822526706099997e-21,-1.3552527156099996e-20,0.001,-1.3552527156099996e-20,0.0,-8.470329472539999e-22,0.0,-1.27054942088e-19,1.3552527156099996e-20,0.001,8.470329472539999e-22,3.1763735521999996e-22,5.29395592034e-21,0.0,0.0,8.470329472539999e-22,0.001,-4.6586812099e-21,2.8640301529000003e-20,7.41153828848e-22,0.0,1.69406589451e-21,8.31151079493e-21,0.001,-2.9838059056000007e-20,7.41153828848e-22,-1.69406589451e-21,9.52912065661e-22,7.51741740688e-21,5.94908296548e-21,0.001
27,1582326884163826438,1.67162974329,0.589172112305,0.795499236961,-0.12553739637,-0.0159605188833,0.265099768038,0.9558805613779999,0.00107325984289,-1.9726402155400003e-08,-7.32684945867e-05,-2.87482822736e-07,-8.44311213646e-08,3.72512069309e-08,-1.97264021553e-08,0.00100000000531,1.9728731764e-08,7.74094176346e-11,2.27344502621e-11,-1.00304922813e-11,-7.32684945867e-05,1.9728731764e-08,0.0010732771473,2.875167733e-07,8.44410923401e-08,-3.72556061484e-08,-2.87482822736e-07,7.74094176278e-11,2.875167733e-07,0.00100000112813,3.31320627205e-10,-1.46179430588e-10,-8.44311213646e-08,2.2734450261199997e-11,8.44410923401e-08,3.3132062718e-10,0.00100000009731,-4.29315849489e-11,3.72512069309e-08,-1.00304922813e-11,-3.72556061484e-08,-1.4617943062e-10,-4.29315849938e-11,0.00100000001894
28,1582326884274551864,1.7224676747599998,0.638810125399,0.8211360430940001,-0.128394366417,-0.016266997013399998,0.273691362176,0.9530704151870001,0.001,2.71050543121e-20,1.91429446079e-19,-8.470329472539999e-22,-2.01170324973e-21,-4.34104385468e-21,0.0,0.001,-2.71050543121e-20,-6.7762635780299994e-21,8.470329472539999e-22,0.0,6.09863722023e-20,1.3552527156099996e-20,0.001,-8.470329472539999e-22,0.0,-2.9646153153899997e-21,-4.23516473627e-21,2.71050543121e-20,-2.5410988417599997e-21,0.001,9.63499977502e-21,-1.8899422635599997e-20,2.11758236814e-22,-1.69406589451e-21,-1.5881867761e-21,2.22875544246e-20,0.001,-7.450581213389999e-20,-7.51741740688e-21,0.0,-2.01170324973e-21,-1.56701095242e-20,-2.41404389967e-20,0.001
29,1582326884405403661,1.7739455957099999,0.688777286673,0.8506684001970001,-0.133122602104,-0.0146592084973,0.278990021944,0.9509090190809999,0.001,9.48676900925e-20,1.55854062295e-19,4.23516473627e-21,-4.44692297309e-21,-8.15269211732e-21,-1.3552527156099996e-20,0.001,-1.3552527156099996e-20,-6.7762635780299994e-21,0.0,1.69406589451e-21,1.1180834903800002e-19,-1.3552527156099996e-20,0.001,-1.69406589451e-21,1.4823076577e-21,2.5410988417599997e-21,8.470329472539999e-22,-6.7762635780299994e-21,-1.69406589451e-21,0.001,-4.544861157609999e-20,2.23404939838e-20,-3.1763735521999996e-22,0.0,1.05879118407e-22,-8.761497048159999e-21,0.001,-2.888514699040001e-20,-1.5881867761e-21,0.0,2.01170324973e-21,1.1223186551100002e-20,-3.546950466630001e-20,0.001
30,1582326884475793570,1.83461018574,0.74245833796,0.876732395763,-0.135328403793,-0.015264356046200002,0.284749300687,0.9488787987799999,0.120285963201,2.17277464972e-06,-0.119284351798,5.77605920844e-05,1.35494339771e-05,-8.13835398616e-06,2.1727746497e-06,0.00100000003958,-2.17274529825e-06,1.05209990231e-09,2.4680076241200003e-10,-1.48238809974e-10,-0.119284351798,-2.17274529827e-06,0.120282740416,-5.77598118115e-05,-1.35492509413e-05,8.13824404724e-06,5.77605920843e-05,1.05209990233e-09,-5.77598118114e-05,0.0010000279688099998,6.56090044395e-09,-3.94074987715e-09,1.35494339771e-05,2.46800762415e-10,-1.35492509413e-05,6.56090044395e-09,0.00100000153905,-9.244179873810001e-10,-8.13835398613e-06,-1.48238809974e-10,8.138244047210001e-06,-3.9407498771300004e-09,-9.24417987276e-10,0.00100000055524
31,1582326884586420967,1.8899302523700001,0.794905105362,0.900932324095,-0.137179691538,-0.014111533074299997,0.291263256751,0.946651050292,0.00133463016874,-8.77050590754e-08,-0.000334680725228,-1.6960702902600001e-06,-5.22879201762e-07,4.3096555768900003e-07,-8.77050590753e-08,0.00100000002299,8.77183097029e-08,4.44532379026e-10,1.37044282207e-10,-1.1295413034399999e-10,-0.000334680725228,8.77183097029e-08,0.00133473128935,1.6963265354100001e-06,5.22958199229e-07,-4.3103066868900006e-07,-1.6960702902600001e-06,4.4453237901999996e-10,1.6963265354100001e-06,0.00100000859652,2.6502089839699997e-09,-2.18434542608e-09,-5.22879201762e-07,1.3704428220500002e-10,5.22958199229e-07,2.65020898401e-09,0.00100000081703,-6.73408878965e-10,4.3096555768900003e-07,-1.12954130342e-10,-4.3103066868900006e-07,-2.1843454261300003e-09,-6.734088790540001e-10,0.00100000055503
