,time,x,y,z,qx,qy,qz,qw,cov_pose_0,cov_pose_1,cov_pose_2,cov_pose_3,cov_pose_4,cov_pose_5,cov_pose_6,cov_pose_7,cov_pose_8,cov_pose_9,cov_pose_10,cov_pose_11,cov_pose_12,cov_pose_13,cov_pose_14,cov_pose_15,cov_pose_16,cov_pose_17,cov_pose_18,cov_pose_19,cov_pose_20,cov_pose_21,cov_pose_22,cov_pose_23,cov_pose_24,cov_pose_25,cov_pose_26,cov_pose_27,cov_pose_28,cov_pose_29,cov_pose_30,cov_pose_31,cov_pose_32,cov_pose_33,cov_pose_34,cov_pose_35
179,1582326900101788164,-1.96860858072,-0.337598142997,-0.9116151981470001,-0.16421012762,0.008197831259890001,0.355702012743,0.92002394596,0.288552435247,4.4703249772199995e-06,-0.28754746435600004,-0.00010713248714700002,5.28408410461e-06,4.46225162217e-05,4.47032497726e-06,0.0010000000695,-4.4702476992e-06,-1.6654946175200001e-09,8.21470113273e-11,6.93707040397e-10,-0.28754746435600004,-4.47024769916e-06,0.288542493552,0.00010713063515799999,-5.283992759180001e-06,-4.46217448367e-05,-0.00010713248714700002,-1.66549461755e-09,0.00010713063515799999,0.00100003991401,-1.96867424175e-09,-1.66248675359e-08,5.28408410451e-06,8.21470113205e-11,-5.28399275907e-06,-1.9686742417e-09,0.0010000000971,8.19986547735e-10,4.46225162217e-05,6.93707040392e-10,-4.46217448367e-05,-1.66248675359e-08,8.19986547748e-10,0.0010000069245399998
180,1582326900202311400,-2.0311983147,-0.408036802342,-0.939699804886,-0.16477166942500002,0.00772726109835,0.35572927055500003,0.9199170791519999,0.28950430365200003,-1.08548397635e-05,-0.288489522877,-0.000128516881132,1.88890584709e-05,0.000128815323071,-1.08548397635e-05,0.0010000004084099999,1.08542836437e-05,4.83538766644e-09,-7.10692008376e-10,-4.846616405100001e-09,-0.288489522877,1.08542836438e-05,0.28947474285999997,0.0001285102969,-1.88880907386e-05,-0.00012880872355,-0.000128516881132,4.83538766647e-09,0.0001285102969,0.00100005724902,-8.414303882e-09,-5.738196399e-08,1.88890584708e-05,-7.106920083560001e-10,-1.88880907386e-05,-8.414303881960001e-09,0.00100000123671,8.43384358095e-09,0.000128815323071,-4.84661640511e-09,-0.00012880872355,-5.738196399e-08,8.43384358098e-09,0.00100005751522
181,1582326900312861834,-2.0948314402,-0.478489494249,-0.962107343644,-0.163249214288,0.0067919439168900005,0.35440721663099994,0.920705843964,0.0439916453477,-2.7468243139900004e-06,-0.0429929813791,3.42433433234e-05,-1.0675485838299999e-06,-1.11215563193e-05,-2.74682431398e-06,0.0010000001755,2.74690967576e-06,-2.18787737181e-09,6.820786649409999e-11,7.10579022041e-10,-0.0429929813791,2.74690967577e-06,0.043994317452099994,-3.42444074879e-05,1.06758175955e-06,1.11219019388e-05,3.42433433234e-05,-2.18787737181e-09,-3.42444074879e-05,0.00100002727522,-8.503148082589999e-10,-8.85844838577e-09,-1.06754858384e-06,6.82078664958e-11,1.06758175955e-06,-8.503148082569999e-10,0.00100000002651,2.7616532474700003e-10,-1.11215563193e-05,7.10579022045e-10,1.11219019388e-05,-8.85844838577e-09,2.7616532474599997e-10,0.00100000287705
182,1582326900403333454,-2.15463930481,-0.543474250604,-0.9942078211700002,-0.15995864510500002,0.00766279321664,0.352950964024,0.921835286692,0.16589761299699998,8.19309861125e-06,-0.164893478027,-9.59480064662e-05,2.69482918602e-06,3.46406353232e-05,8.19309861125e-06,0.00100000040708,-8.1928931612e-06,-4.76727021238e-09,1.33895214486e-10,1.72115372685e-09,-0.164893478027,-8.19289316121e-06,0.16588934316,9.59456004752e-05,-2.69476161052e-06,-3.46397666751e-05,-9.59480064662e-05,-4.76727021235e-09,9.59456004752e-05,0.0010000558287,-1.5680244454000001e-09,-2.01561432065e-08,2.69482918598e-06,1.33895214496e-10,-2.6947616104700003e-06,-1.5680244453600001e-09,0.00100000004404,5.66112470602e-10,3.46406353232e-05,1.72115372685e-09,-3.46397666751e-05,-2.01561432065e-08,5.661124706109999e-10,0.00100000727708
183,1582326900493897106,-2.20192030213,-0.6044427350689999,-1.01540996324,-0.157867872044,0.00686499287781,0.347493842306,0.9242720367,0.11300019675,4.75968067885e-06,-0.111997583419,-5.73017317018e-05,1.5703100377200001e-06,2.45341140303e-05,4.75968067883e-06,0.00100000020227,-4.7595696198800005e-06,-2.43515594752e-09,6.673358229000001e-11,1.0426280659399999e-09,-0.111997583419,-4.7595696199e-06,0.11299497014799999,5.73003946646e-05,-1.57027339724e-06,-2.45335415691e-05,-5.73017317018e-05,-2.43515594752e-09,5.73003946646e-05,0.0010000293168099998,-8.034046999939999e-10,-1.25521852684e-08,1.5703100377e-06,6.67335822866e-11,-1.57027339722e-06,-8.03404699995e-10,0.00100000002202,3.4398301651e-10,2.45341140303e-05,1.0426280659399999e-09,-2.45335415691e-05,-1.25521852684e-08,3.4398301651199995e-10,0.0010000053743
184,1582326900634748201,-2.2491709003700002,-0.6596649835399999,-1.0404268115000002,-0.155321707093,0.00652498048302,0.34011058024,0.9274467809389999,0.004685976135109999,7.35621485875e-07,-0.00368574786861,-6.78797808444e-06,8.27298573224e-08,2.01756306674e-06,7.35621485876e-07,0.00100000014681,-7.35575930034e-07,-1.3546974645e-09,1.6510649653900003e-11,4.0265120733199993e-10,-0.00368574786861,-7.35575930034e-07,0.00468551961624,6.78755771601e-06,-8.2724733997e-08,-2.0174381223400003e-06,-6.78797808444e-06,-1.3546974645300002e-09,6.78755771601e-06,0.00100001250053,-1.5235271143100002e-10,-3.71548088728e-09,8.27298573227e-08,1.65106496488e-11,-8.27247339973e-08,-1.52352711433e-10,0.00100000000186,4.5283175618100006e-11,2.01756306674e-06,4.0265120733199993e-10,-2.0174381223400003e-06,-3.71548088728e-09,4.5283175619e-11,0.0010000011043400001
185,1582326900725208931,-2.3010821171,-0.71655169377,-1.06076778966,-0.153958487186,0.00739512771022,0.334270672027,0.929787793092,0.00285430439094,-6.56787071044e-07,-0.00185449889181,5.29573604013e-06,-1.00887793776e-07,-1.39436502646e-06,-6.56787071044e-07,0.00100000023263,6.56855962463e-07,-1.87572815971e-09,3.57340460958e-11,4.93878419407e-10,-0.00185449889181,6.56855962463e-07,0.0028546934130900003,-5.2962915181400005e-06,1.00898376054e-07,1.39451128358e-06,5.29573604013e-06,-1.87572815974e-09,-5.2962915181400005e-06,0.00100001512417,-2.88126980727e-10,-3.98218823178e-09,-1.00887793776e-07,3.57340460966e-11,1.00898376054e-07,-2.88126980717e-10,0.00100000000549,7.58637103686e-11,-1.39436502646e-06,4.93878419407e-10,1.39451128358e-06,-3.98218823178e-09,7.58637103686e-11,0.00100000104851
186,1582326900815727181,-2.35209507083,-0.77300148537,-1.08349973849,-0.15102277052000002,0.00798160476272,0.328624065738,0.932273972874,0.00234776528089,3.42361993068e-07,-0.00134766230748,-2.5710974549599997e-06,7.37491467654e-08,6.99521208646e-07,3.42361993068e-07,0.00100000008697,-3.42335835561e-07,-6.53115243094e-10,1.8733903619700002e-11,1.7769375616099998e-10,-0.00134766230748,-3.42335835561e-07,0.00234755934195,2.5709010152299997e-06,-7.37435121043e-08,-6.99467763079e-07,-2.5710974549599997e-06,-6.53115243067e-10,2.5709010152299997e-06,0.00100000490482,-1.40689366487e-10,-1.33445877019e-09,7.374914676519999e-08,1.8733903618599997e-11,-7.37435121041e-08,-1.4068936649200001e-10,0.00100000000404,3.82775049994e-11,6.99521208646e-07,1.77693756162e-10,-6.99467763079e-07,-1.33445877019e-09,3.82775050094e-11,0.00100000036307
187,1582326900906193675,-2.39885001449,-0.8294504450769999,-1.10592747373,-0.14753620442399998,0.00596797342025,0.31878649786999996,0.936254635856,0.0020010979677700003,-4.25926367685e-07,-0.0010012155885400001,2.8801836837900003e-06,-5.55417703941e-08,-7.80466570489e-07,-4.25926367685e-07,0.00100000018121,4.25976410525e-07,-1.22540072414e-09,2.3630758703899997e-11,3.32056703909e-10,-0.0010012155885400001,4.25976410525e-07,0.0020013332231199996,-2.88052208165e-06,5.55482960947e-08,7.80558268883e-07,2.8801836837900003e-06,-1.2254007241699999e-09,-2.88052208165e-06,0.00100000828636,-1.59795051039e-10,-2.2454216814199998e-09,-5.55417703941e-08,2.36307587068e-11,5.55482960947e-08,-1.5979505104200002e-10,0.00100000000308,4.3300952007299994e-11,-7.80466570489e-07,3.32056703909e-10,7.80558268883e-07,-2.2454216814199998e-09,4.33009520077e-11,0.00100000060846
188,1582326901006741917,-2.4470801432599996,-0.884885554402,-1.12847678389,-0.143776517388,0.0041883207631,0.30999390375700003,0.9397950154160001,0.00161747369569,5.028469006590001e-07,-0.000617342348872,-3.03300868712e-06,5.12288376496e-08,8.406806554399999e-07,5.028469006590001e-07,0.0010000004095,-5.02739936851e-07,-2.46996597364e-09,4.17188010094e-11,6.84618089784e-10,-0.000617342348872,-5.02739936851e-07,0.00161721103,3.03236351628e-06,-5.12179404331e-08,-8.40501828834e-07,-3.03300868712e-06,-2.46996597369e-09,3.03236351628e-06,0.00100001489803,-2.51634216499e-10,-4.12939328244e-09,5.12288376497e-08,4.1718801004000005e-11,-5.1217940433199996e-08,-2.51634216499e-10,0.0010000000042500001,6.97472509611e-11,8.40680655439e-07,6.84618089784e-10,-8.40501828834e-07,-4.12939328244e-09,6.97472509611e-11,0.00100000114457
