%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1582326882504097644,10,1582326882307272960,husky4/map,,0.620178012031,-0.546455976905,-0.00272976968763,0.00116230148165,-0.00392286618087,0.0597785868983,0.998203271266,0.001,1.35525271561e-20,-3.30342849429e-20,4.23516473627e-22,-3.86458782185e-21,-5.29395592034e-23,2.71050543121e-20,0.001,0.0,0.0,4.23516473627e-22,-4.23516473627e-22,3.81164826264e-20,0.0,0.001,-4.23516473627e-22,2.64697796017e-23,-1.11173074327e-21,8.47032947254e-22,1.35525271561e-20,1.27054942088e-21,0.001,-1.82906177048e-20,1.32878293601e-20,-2.27640104575e-21,8.47032947254e-22,-3.57342024623e-21,1.50745394832e-20,0.001,-3.8811314341e-21,-6.08804930839e-22,0.0,-4.76456032831e-22,-4.46015786289e-21,1.58735959549e-21,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882604706142,11,1582326882408261888,husky4/map,,0.679674244171,-0.586951877407,-0.00213062163304,-0.000240149880837,-0.00143761163637,0.0714806318487,0.997440919401,0.001,-2.71050543121e-20,-3.21872519957e-20,0.0,-8.20563167653e-22,-2.59403840097e-21,1.35525271561e-20,0.001,2.71050543121e-20,6.77626357803e-21,-2.11758236814e-22,0.0,-9.14795583035e-20,0.0,0.001,-1.69406589451e-21,-1.21760986168e-21,-5.45277459795e-21,8.47032947254e-22,1.35525271561e-20,8.47032947254e-22,0.001,-9.26442286059e-22,-1.37642853929e-20,1.85288457212e-21,2.11758236814e-22,1.40289831889e-21,1.46907276789e-21,0.001,5.46964908245e-20,2.91167575619e-21,-4.23516473627e-22,5.29395592034e-22,1.56436397446e-20,-3.75978403824e-20,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882705249518,12,1582326882509027072,husky4/map,,0.734900198623,-0.626237262229,-0.0045831671779,0.000901916832052,-0.00224064124665,0.0876035224434,0.996152481776,0.00273041790152,5.71758258628e-07,-0.00173047075593,-5.33564615413e-07,-1.29678165031e-06,4.11483595224e-06,5.71758258628e-07,0.00100000018892,-5.71775722586e-07,-1.76298439308e-10,-4.2847777843e-10,1.3596088185e-09,-0.00173047075593,-5.71775722586e-07,0.00273052361196,5.33580912772e-07,1.2968212596e-06,-4.11496163704e-06,-5.33564615414e-07,-1.76298439294e-10,5.33580912773e-07,0.00100000016452,3.99855319286e-10,-1.26878649396e-09,-1.29678165031e-06,-4.2847777843e-10,1.2968212596e-06,3.99855319281e-10,0.00100000097181,-3.08367345958e-09,4.11483595224e-06,1.35960881849e-09,-4.11496163704e-06,-1.26878649395e-09,-3.08367345957e-09,0.00100000978485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882815986542,13,1582326882609848064,husky4/map,,0.796059868291,-0.658944955085,0.00922730442508,0.0023358641302,-0.00347201110394,0.104172483016,0.994550431302,0.00277379876339,6.68511688726e-07,-0.00177393709979,3.64640026832e-06,-1.41027687235e-06,4.63097357096e-06,6.68511688726e-07,0.00100000025195,-6.68563825134e-07,1.37426028897e-09,-5.31507064364e-10,1.7453276134e-09,-0.00177393709979,-6.68563825134e-07,0.00277407544697,-3.64668464661e-06,1.41038685811e-06,-4.63133473491e-06,3.64640026832e-06,1.37426028897e-09,-3.64668464661e-06,0.00100000749591,-2.8991078762e-09,9.51989798402e-09,-1.41027687235e-06,-5.31507064363e-10,1.41038685811e-06,-2.89910787617e-09,0.00100000112126,-3.68190296349e-09,4.63097357096e-06,1.7453276134e-09,-4.63133473491e-06,9.51989798404e-09,-3.68190296353e-09,0.00100001209039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326882916557532,14,1582326882710977024,husky4/map,,0.857178416954,-0.691207031388,0.00790510848551,0.00185231365854,-0.00229106045122,0.119763678374,0.992798052641,0.00142544590283,-2.91417748017e-08,-0.000425440534367,-1.02817472798e-07,6.89265216971e-08,-2.19007708113e-07,-2.91417748017e-08,0.001000000002,2.91414070782e-08,7.04269006665e-12,-4.72126105923e-12,1.50013744806e-11,-0.000425440534367,2.91414070782e-08,0.00142543516597,1.02816175403e-07,-6.89256519525e-08,2.19004944579e-07,-1.02817472798e-07,7.04269006665e-12,1.02816175403e-07,0.00100000002485,-1.66574662257e-11,5.29275729796e-11,6.89265216967e-08,-4.72126105712e-12,-6.89256519522e-08,-1.66574662426e-11,0.00100000001117,-3.54814547097e-11,-2.19007708113e-07,1.50013744814e-11,2.19004944579e-07,5.29275729833e-11,-3.54814547358e-11,0.00100000011274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883007088562,15,1582326882811574016,husky4/map,,0.914050239536,-0.720980397647,0.00651016273249,0.00182246276897,-0.0026990592539,0.134654570657,0.990887233765,0.00120825583549,2.04668462712e-08,-0.000208259198652,1.11524421949e-08,-4.5966547946e-08,1.43046511405e-07,2.04668462711e-08,0.00100000000201,-2.04671767938e-08,1.09603323731e-12,-4.51747375281e-12,1.40582421218e-11,-0.000208259198652,-2.04671767938e-08,0.00120826256187,-1.11526222976e-08,4.59672902678e-08,-1.43048821488e-07,1.11524421949e-08,1.09603324409e-12,-1.11526222976e-08,0.0010000000006,-2.46158417637e-12,7.66037574683e-12,-4.59665479459e-08,-4.51747375154e-12,4.59672902678e-08,-2.46158418083e-12,0.00100000001015,-3.15734458025e-11,1.43046511405e-07,1.40582421205e-11,-1.43048821488e-07,7.66037575114e-12,-3.15734457583e-11,0.00100000009826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883117648926,16,1582326882912527872,husky4/map,,0.972625996193,-0.748178958108,0.00572698262496,0.00152736391531,-0.00250074822004,0.151709274334,0.988420800617,0.001,-9.24787924834e-22,-8.71688810246e-20,2.64697796017e-22,-1.90251540887e-21,9.09898673808e-22,-1.51721467954e-20,0.001,-2.51884768329e-20,-6.77626357803e-21,-8.47032947254e-22,-3.1763735522e-22,-4.464302167e-20,-5.61862431077e-20,0.001,7.94093388051e-23,2.66021284997e-21,-2.64697796017e-23,-1.24407964128e-21,6.77626357803e-21,-1.85288457212e-21,0.001,0.0,0.0,-1.06540862897e-21,0.0,9.59529510562e-22,1.35525271561e-20,0.001,-2.07523072077e-20,-6.82424005356e-23,-1.05879118407e-22,4.7314731038e-22,-5.08219768353e-21,6.22569216232e-20,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883228294200,17,1582326883013443072,husky4/map,,1.02767445934,-0.774662206072,0.00244241277592,-0.000195547090592,-0.00312958149285,0.16922162459,0.985573025256,0.011907074613,-2.47407820846e-07,-0.0109070199233,-3.54214587675e-07,6.82133535366e-07,-2.68932355483e-06,-2.47407820842e-07,0.00100000000561,2.47406580304e-07,8.03473546105e-12,-1.54730005553e-11,6.10025789541e-11,-0.0109070199233,2.47406580308e-07,0.011906965234,3.54212811593e-07,-6.82130115052e-07,2.68931007018e-06,-3.54214587672e-07,8.0347354475e-12,3.5421281159e-07,0.0010000000115,-2.21527455803e-11,8.73375921501e-11,6.82133535368e-07,-1.54730005511e-11,-6.82130115054e-07,-2.21527455939e-11,0.00100000004266,-1.68191549919e-10,-2.68932355483e-06,6.10025789556e-11,2.68931007018e-06,8.73375921518e-11,-1.68191549917e-10,0.0010000006631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883318847940,18,1582326883114221056,husky4/map,,1.0845869746,-0.796413440963,-0.000501282272677,-0.000374645253084,-0.0034522054269,0.185923482563,0.982558072648,0.00112064848897,-1.26774607623e-08,-0.000120646427402,3.93578998421e-08,3.72638569555e-08,-1.53666299022e-07,-1.26774607623e-08,0.00100000000133,1.26772441372e-08,-4.13563596617e-12,-3.91559884712e-12,1.61468949419e-11,-0.000120646427402,1.26772441371e-08,0.00112064436586,-3.93572273169e-08,-3.72632202121e-08,1.5366367326e-07,3.93578998421e-08,-4.13563597295e-12,-3.93572273169e-08,0.00100000001284,1.21561999248e-11,-5.01289560891e-11,3.72638569555e-08,-3.91559884733e-12,-3.72632202121e-08,1.21561999056e-11,0.00100000001151,-4.74618376063e-11,-1.53666299022e-07,1.61468949419e-11,1.5366367326e-07,-5.01289560915e-11,-4.74618375514e-11,0.00100000019572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326883429493394,19,1582326883215011072,husky4/map,,1.14362912527,-0.8168340793,-0.00384520842589,-0.000946971834573,-0.00406819226877,0.198571403373,0.980077512569,0.0261252083991,3.74913357966e-07,-0.0251252786435,-2.69450215366e-06,-1.14248572713e-06,5.95795779574e-06,3.74913357965e-07,0.00100000000559,-3.74914406139e-07,-4.02068247403e-11,-1.7047944582e-11,8.89034601552e-11,-0.0251252786435,-3.7491440614e-07,0.0261253488882,2.69450968689e-06,1.14248892126e-06,-5.95797445285e-06,-2.69450215366e-06,-4.02068247199e-11,2.69450968689e-06,0.00100000028897,1.22523570918e-10,-6.38949132561e-10,-1.14248572713e-06,-1.70479445817e-11,1.14248892126e-06,1.22523570898e-10,0.00100000005195,-2.70918419314e-10,5.95795779576e-06,8.8903460156e-11,-5.95797445287e-06,-6.38949132567e-10,-2.70918419306e-10,0.00100000141281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
